Année;Mois;Jour;Fascia_oraria_15m;Transiti
2024;avril;21;22:00:00;39
2024;avril;21;22:15:00;28
2024;avril;21;22:30:00;16
2024;avril;21;22:45:00;15
2024;avril;21;23:00:00;17
2024;avril;21;23:15:00;13
2024;avril;21;23:30:00;24
2024;avril;21;23:45:00;10
2024;avril;22;00:00:00;9
2024;avril;22;00:15:00;10
2024;avril;22;00:30:00;7
2024;avril;22;00:45:00;10
2024;avril;22;01:00:00;15
2024;avril;22;01:15:00;5
2024;avril;22;01:30:00;2
2024;avril;22;01:45:00;14
2024;avril;22;02:00:00;2
2024;avril;22;02:15:00;12
2024;avril;22;02:30:00;14
2024;avril;22;02:45:00;14
2024;avril;22;03:00:00;10
2024;avril;22;03:15:00;9
2024;avril;22;03:30:00;8
2024;avril;22;03:45:00;18
2024;avril;22;04:00:00;10
2024;avril;22;04:15:00;10
2024;avril;22;04:30:00;14
2024;avril;22;04:45:00;12
2024;avril;22;05:00:00;13
2024;avril;22;05:15:00;23
2024;avril;22;05:30:00;16
2024;avril;22;05:45:00;22
2024;avril;22;06:00:00;30
2024;avril;22;06:15:00;40
2024;avril;22;06:30:00;26
2024;avril;22;06:45:00;19
2024;avril;22;07:00:00;1
2024;avril;22;07:45:00;80
2024;avril;22;08:00:00;124
2024;avril;22;08:15:00;121
2024;avril;22;08:30:00;107
2024;avril;22;08:45:00;93
2024;avril;22;09:00:00;79
2024;avril;22;09:15:00;77
2024;avril;22;09:30:00;63
2024;avril;22;09:45:00;95
2024;avril;22;10:00:00;83
2024;avril;22;10:15:00;71
2024;avril;22;10:30:00;100
2024;avril;22;10:45:00;81
2024;avril;22;11:00:00;82
2024;avril;22;11:15:00;76
2024;avril;22;12:00:00;13
2024;avril;22;12:15:00;21
2024;avril;22;12:45:00;39
2024;avril;22;13:00:00;82
2024;avril;22;13:15:00;108
2024;avril;22;13:30:00;133
2024;avril;22;13:45:00;129
2024;avril;22;14:00:00;119
2024;avril;22;14:15:00;110
2024;avril;22;14:30:00;122
2024;avril;22;14:45:00;110
2024;avril;22;15:00:00;121
2024;avril;22;15:15:00;108
2024;avril;22;15:30:00;80
2024;avril;22;15:45:00;91
2024;avril;22;16:00:00;95
2024;avril;22;16:15:00;87
2024;avril;22;16:30:00;83
2024;avril;22;16:45:00;64
2024;avril;22;17:00:00;81
2024;avril;22;17:15:00;81
2024;avril;22;17:30:00;70
2024;avril;22;17:45:00;97
2024;avril;22;18:00:00;64
2024;avril;22;18:15:00;79
2024;avril;22;18:30:00;51
2024;avril;22;18:45:00;35
2024;avril;22;19:00:00;4
2024;avril;23;06:45:00;29
2024;avril;23;07:00:00;30
2024;avril;23;07:15:00;72
2024;avril;23;07:30:00;88
2024;avril;23;07:45:00;78
2024;avril;23;08:00:00;76
2024;avril;23;08:15:00;104
2024;avril;23;08:30:00;92
2024;avril;23;08:45:00;95
2024;avril;23;09:00:00;66
2024;avril;23;09:15:00;100
2024;avril;23;09:30:00;102
2024;avril;23;09:45:00;109
2024;avril;23;10:00:00;93
2024;avril;23;10:15:00;106
2024;avril;23;10:30:00;94
2024;avril;23;10:45:00;100
2024;avril;23;11:00:00;68
2024;avril;23;11:15:00;108
2024;avril;23;11:30:00;101
2024;avril;23;11:45:00;106
2024;avril;23;12:00:00;55
2024;avril;23;12:15:00;101
2024;avril;23;12:30:00;76
2024;avril;23;12:45:00;74
2024;avril;23;13:00:00;74
2024;avril;23;13:15:00;87
2024;avril;23;13:30:00;89
2024;avril;23;13:45:00;61
2024;avril;23;14:00:00;66
2024;avril;23;14:15:00;88
2024;avril;23;14:30:00;69
2024;avril;23;14:45:00;84
2024;avril;23;15:00:00;77
2024;avril;23;15:15:00;85
2024;avril;23;15:30:00;84
2024;avril;23;15:45:00;89
2024;avril;23;16:00:00;74
2024;avril;23;16:15:00;90
2024;avril;23;16:30:00;84
2024;avril;23;16:45:00;80
2024;avril;23;17:00:00;90
2024;avril;23;17:15:00;84
2024;avril;23;17:30:00;94
2024;avril;23;17:45:00;91
2024;avril;23;18:00:00;77
2024;avril;23;18:15:00;71
2024;avril;23;18:30:00;51
2024;avril;23;18:45:00;25
2024;avril;23;19:00:00;2
2024;avril;24;06:30:00;13
2024;avril;24;06:45:00;18
2024;avril;24;07:00:00;44
2024;avril;24;07:15:00;81
2024;avril;24;07:30:00;81
2024;avril;24;07:45:00;64
2024;avril;24;08:00:00;97
2024;avril;24;08:15:00;93
2024;avril;24;08:30:00;115
2024;avril;24;08:45:00;90
2024;avril;24;09:00:00;75
2024;avril;24;09:15:00;88
2024;avril;24;09:30:00;94
2024;avril;24;09:45:00;86
2024;avril;24;10:00:00;100
2024;avril;24;10:15:00;84
2024;avril;24;10:30:00;85
2024;avril;24;10:45:00;84
2024;avril;24;11:00:00;74
2024;avril;24;11:15:00;63
2024;avril;24;11:30:00;69
2024;avril;24;11:45:00;76
2024;avril;24;12:00:00;64
2024;avril;24;12:15:00;81
2024;avril;24;12:30:00;90
2024;avril;24;12:45:00;75
2024;avril;24;13:00:00;72
2024;avril;24;13:15:00;29
2024;avril;24;14:00:00;64
2024;avril;24;14:15:00;131
2024;avril;24;14:30:00;118
2024;avril;24;14:45:00;107
2024;avril;24;15:00:00;83
2024;avril;24;15:15:00;108
2024;avril;24;15:30:00;82
2024;avril;24;15:45:00;104
2024;avril;24;16:00:00;91
2024;avril;24;16:15:00;89
2024;avril;24;16:30:00;75
2024;avril;24;16:45:00;65
2024;avril;24;17:00:00;90
2024;avril;24;17:15:00;105
2024;avril;24;17:30:00;86
2024;avril;24;17:45:00;96
2024;avril;24;18:00:00;81
2024;avril;24;18:15:00;103
2024;avril;24;18:30:00;78
2024;avril;24;18:45:00;88
2024;avril;24;19:00:00;80
2024;avril;24;19:15:00;76
2024;avril;24;19:30:00;83
2024;avril;24;19:45:00;66
2024;avril;24;20:00:00;68
2024;avril;24;20:15:00;80
2024;avril;24;20:30:00;62
2024;avril;24;20:45:00;55
2024;avril;24;21:00:00;41
2024;avril;24;21:15:00;40
2024;avril;24;21:30:00;32
2024;avril;24;21:45:00;33
2024;avril;24;22:00:00;28
2024;avril;24;22:15:00;28
2024;avril;24;22:30:00;38
2024;avril;24;22:45:00;31
2024;avril;24;23:00:00;18
2024;avril;24;23:15:00;20
2024;avril;24;23:30:00;32
2024;avril;24;23:45:00;25
2024;avril;25;00:00:00;23
2024;avril;25;00:15:00;20
2024;avril;25;00:30:00;20
2024;avril;25;00:45:00;15
2024;avril;25;01:00:00;12
2024;avril;25;01:15:00;22
2024;avril;25;01:30:00;7
2024;avril;25;01:45:00;14
2024;avril;25;02:00:00;13
2024;avril;25;02:15:00;6
2024;avril;25;02:30:00;5
2024;avril;25;02:45:00;21
2024;avril;25;03:00:00;8
2024;avril;25;03:15:00;9
2024;avril;25;03:30:00;11
2024;avril;25;03:45:00;9
2024;avril;25;04:00:00;14
2024;avril;25;04:15:00;14
2024;avril;25;04:30:00;17
2024;avril;25;04:45:00;16
2024;avril;25;05:00:00;22
2024;avril;25;05:15:00;15
2024;avril;25;05:30:00;26
2024;avril;25;05:45:00;30
2024;avril;25;06:00:00;35
2024;avril;25;06:15:00;28
2024;avril;25;06:30:00;52
2024;avril;25;06:45:00;41
2024;avril;25;07:00:00;45
2024;avril;25;07:15:00;67
2024;avril;25;07:30:00;86
2024;avril;25;07:45:00;81
2024;avril;25;08:00:00;62
2024;avril;25;08:15:00;104
2024;avril;25;08:30:00;65
2024;avril;25;08:45:00;101
2024;avril;25;09:00:00;85
2024;avril;25;09:15:00;76
2024;avril;25;09:30:00;88
2024;avril;25;09:45:00;92
2024;avril;25;10:00:00;103
2024;avril;25;10:15:00;113
2024;avril;25;10:30:00;87
2024;avril;25;10:45:00;105
2024;avril;25;11:00:00;92
2024;avril;25;11:15:00;99
2024;avril;25;11:30:00;108
2024;avril;25;11:45:00;98
2024;avril;25;12:00:00;93
2024;avril;25;12:15:00;106
2024;avril;25;12:30:00;84
2024;avril;25;12:45:00;97
2024;avril;25;13:00:00;81
2024;avril;25;13:15:00;88
2024;avril;25;13:30:00;86
2024;avril;25;13:45:00;85
2024;avril;25;14:00:00;77
2024;avril;25;14:15:00;118
2024;avril;25;14:30:00;90
2024;avril;25;14:45:00;92
2024;avril;25;15:00:00;96
2024;avril;25;15:15:00;93
2024;avril;25;15:30:00;89
2024;avril;25;15:45:00;117
2024;avril;25;16:00:00;72
2024;avril;25;16:15:00;122
2024;avril;25;16:30:00;98
2024;avril;25;16:45:00;103
2024;avril;25;17:00:00;97
2024;avril;25;17:15:00;102
2024;avril;25;17:30:00;93
2024;avril;25;17:45:00;94
2024;avril;25;18:00:00;94
2024;avril;25;18:15:00;87
2024;avril;25;18:30:00;64
2024;avril;25;18:45:00;69
2024;avril;25;19:00:00;55
2024;avril;25;19:15:00;48
2024;avril;25;19:30:00;37
2024;avril;25;19:45:00;48
2024;avril;25;20:00:00;30
2024;avril;25;20:15:00;24
2024;avril;25;20:30:00;28
2024;avril;25;20:45:00;29
2024;avril;25;21:00:00;18
2024;avril;25;21:15:00;16
2024;avril;25;21:30:00;26
2024;avril;25;21:45:00;39
2024;avril;25;22:00:00;21
2024;avril;25;22:15:00;21
2024;avril;25;22:30:00;16
2024;avril;25;22:45:00;20
2024;avril;25;23:00:00;8
2024;avril;25;23:15:00;15
2024;avril;25;23:30:00;16
2024;avril;25;23:45:00;16
2024;avril;26;00:00:00;13
2024;avril;26;00:15:00;11
2024;avril;26;00:30:00;8
2024;avril;26;00:45:00;4
2024;avril;26;01:00:00;7
2024;avril;26;01:15:00;10
2024;avril;26;01:30:00;12
2024;avril;26;01:45:00;9
2024;avril;26;02:00:00;12
2024;avril;26;02:15:00;5
2024;avril;26;02:30:00;7
2024;avril;26;02:45:00;14
2024;avril;26;03:00:00;11
2024;avril;26;03:15:00;11
2024;avril;26;03:30:00;3
2024;avril;26;03:45:00;30
2024;avril;26;04:00:00;13
2024;avril;26;04:15:00;22
2024;avril;26;04:30:00;23
2024;avril;26;04:45:00;5
2024;avril;26;05:00:00;23
2024;avril;26;05:15:00;47
2024;avril;26;05:30:00;36
2024;avril;26;05:45:00;30
2024;avril;26;06:00:00;36
2024;avril;26;06:15:00;41
2024;avril;26;06:30:00;36
2024;avril;26;06:45:00;47
2024;avril;26;07:00:00;50
2024;avril;26;07:15:00;53
2024;avril;26;07:30:00;52
2024;avril;26;07:45:00;63
2024;avril;26;08:00:00;38
2024;avril;26;08:15:00;50
2024;avril;26;08:30:00;54
2024;avril;26;08:45:00;59
2024;avril;26;09:00:00;77
2024;avril;26;09:15:00;79
2024;avril;26;09:30:00;69
2024;avril;26;09:45:00;81
2024;avril;26;10:00:00;81
2024;avril;26;10:15:00;100
2024;avril;26;10:30:00;83
2024;avril;26;10:45:00;96
2024;avril;26;11:00:00;90
2024;avril;26;11:15:00;95
2024;avril;26;11:30:00;84
2024;avril;26;11:45:00;56
2024;avril;26;12:00:00;81
2024;avril;26;12:15:00;76
2024;avril;26;12:30:00;93
2024;avril;26;12:45:00;100
2024;avril;26;13:00:00;81
2024;avril;26;13:15:00;80
2024;avril;26;13:30:00;91
2024;avril;26;13:45:00;76
2024;avril;26;14:00:00;79
2024;avril;26;14:15:00;120
2024;avril;26;14:30:00;119
2024;avril;26;14:45:00;79
2024;avril;26;15:00:00;115
2024;avril;26;15:15:00;96
2024;avril;26;15:30:00;108
2024;avril;26;15:45:00;109
2024;avril;26;16:00:00;96
2024;avril;26;16:15:00;131
2024;avril;26;16:30:00;105
2024;avril;26;16:45:00;111
2024;avril;26;17:00:00;55
2024;avril;26;17:15:00;107
2024;avril;26;17:30:00;130
2024;avril;26;17:45:00;115
2024;avril;26;18:00:00;88
2024;avril;26;18:15:00;77
2024;avril;26;18:30:00;85
2024;avril;26;18:45:00;76
2024;avril;26;19:00:00;71
2024;avril;26;19:15:00;87
2024;avril;26;19:30:00;58
2024;avril;26;19:45:00;52
2024;avril;26;20:00:00;61
2024;avril;26;20:15:00;51
2024;avril;26;20:30:00;42
2024;avril;26;20:45:00;57
2024;avril;26;21:00:00;39
2024;avril;26;21:15:00;42
2024;avril;26;21:30:00;27
2024;avril;26;21:45:00;24
2024;avril;26;22:00:00;29
2024;avril;26;22:15:00;24
2024;avril;26;22:30:00;26
2024;avril;26;22:45:00;21
2024;avril;26;23:00:00;24
2024;avril;26;23:15:00;22
2024;avril;26;23:30:00;25
2024;avril;26;23:45:00;10
2024;avril;27;00:00:00;22
2024;avril;27;00:15:00;14
2024;avril;27;00:30:00;11
2024;avril;27;00:45:00;13
2024;avril;27;01:00:00;9
2024;avril;27;01:15:00;16
2024;avril;27;01:30:00;7
2024;avril;27;01:45:00;6
2024;avril;27;02:00:00;11
2024;avril;27;02:15:00;21
2024;avril;27;02:30:00;9
2024;avril;27;02:45:00;13
2024;avril;27;03:00:00;17
2024;avril;27;03:15:00;10
2024;avril;27;03:30:00;8
2024;avril;27;03:45:00;17
2024;avril;27;04:00:00;17
2024;avril;27;04:15:00;11
2024;avril;27;04:30:00;19
2024;avril;27;04:45:00;17
2024;avril;27;05:00:00;22
2024;avril;27;05:15:00;19
2024;avril;27;05:30:00;28
2024;avril;27;05:45:00;32
2024;avril;27;06:00:00;36
2024;avril;27;06:15:00;29
2024;avril;27;06:30:00;35
2024;avril;27;06:45:00;50
2024;avril;27;07:00:00;48
2024;avril;27;07:15:00;59
2024;avril;27;07:30:00;45
2024;avril;27;07:45:00;57
2024;avril;27;08:00:00;57
2024;avril;27;08:15:00;77
2024;avril;27;08:30:00;92
2024;avril;27;08:45:00;78
2024;avril;27;09:00:00;107
2024;avril;27;09:15:00;98
2024;avril;27;09:30:00;98
2024;avril;27;09:45:00;109
2024;avril;27;10:00:00;114
2024;avril;27;10:15:00;55
2024;avril;27;10:30:00;103
2024;avril;27;10:45:00;103
2024;avril;27;11:00:00;121
2024;avril;27;11:15:00;102
2024;avril;27;11:30:00;118
2024;avril;27;11:45:00;109
2024;avril;27;12:00:00;59
2024;avril;27;12:15:00;96
2024;avril;27;12:30:00;96
2024;avril;27;12:45:00;112
2024;avril;27;13:00:00;93
2024;avril;27;13:15:00;113
2024;avril;27;13:30:00;92
2024;avril;27;13:45:00;86
2024;avril;27;14:00:00;118
2024;avril;27;14:15:00;105
2024;avril;27;14:30:00;107
2024;avril;27;14:45:00;91
2024;avril;27;15:00:00;82
2024;avril;27;15:15:00;90
2024;avril;27;15:30:00;93
2024;avril;27;15:45:00;106
2024;avril;27;16:00:00;88
2024;avril;27;16:15:00;91
2024;avril;27;16:30:00;124
2024;avril;27;16:45:00;83
2024;avril;27;17:00:00;104
2024;avril;27;17:15:00;95
2024;avril;27;17:30:00;98
2024;avril;27;17:45:00;67
2024;avril;27;18:00:00;92
2024;avril;27;18:15:00;88
2024;avril;27;18:30:00;84
2024;avril;27;18:45:00;63
2024;avril;27;19:00:00;57
2024;avril;27;19:15:00;61
2024;avril;27;19:30:00;65
2024;avril;27;19:45:00;28
2024;avril;27;20:00:00;37
2024;avril;27;20:15:00;40
2024;avril;27;20:30:00;27
2024;avril;27;20:45:00;27
2024;avril;27;21:00:00;27
2024;avril;27;21:15:00;16
2024;avril;27;21:30:00;37
2024;avril;27;21:45:00;20
2024;avril;27;22:00:00;23
2024;avril;27;22:15:00;24
2024;avril;27;22:30:00;22
2024;avril;27;22:45:00;30
2024;avril;27;23:00:00;17
2024;avril;27;23:15:00;22
2024;avril;27;23:30:00;9
2024;avril;27;23:45:00;20
2024;avril;28;00:00:00;12
2024;avril;28;00:15:00;15
2024;avril;28;00:30:00;12
2024;avril;28;00:45:00;18
2024;avril;28;01:00:00;8
2024;avril;28;01:15:00;9
2024;avril;28;01:30:00;13
2024;avril;28;01:45:00;10
2024;avril;28;02:00:00;10
2024;avril;28;02:15:00;1
2024;avril;28;02:30:00;1
2024;avril;28;02:45:00;5
2024;avril;28;03:00:00;15
2024;avril;28;03:15:00;5
2024;avril;28;03:30:00;3
2024;avril;28;03:45:00;6
2024;avril;28;04:00:00;8
2024;avril;28;04:15:00;8
2024;avril;28;04:30:00;7
2024;avril;28;04:45:00;5
2024;avril;28;05:00:00;11
2024;avril;28;05:15:00;17
2024;avril;28;05:30:00;9
2024;avril;28;05:45:00;9
2024;avril;28;06:00:00;12
2024;avril;28;06:15:00;10
2024;avril;28;06:30:00;19
2024;avril;28;06:45:00;8
2024;avril;28;07:00:00;10
2024;avril;28;07:15:00;19
2024;avril;28;07:30:00;22
2024;avril;28;07:45:00;27
2024;avril;28;08:00:00;28
2024;avril;28;08:15:00;38
2024;avril;28;08:30:00;37
2024;avril;28;08:45:00;53
2024;avril;28;09:00:00;51
2024;avril;28;09:15:00;57
2024;avril;28;09:30:00;70
2024;avril;28;09:45:00;60
2024;avril;28;10:00:00;66
2024;avril;28;10:15:00;39
2024;avril;28;10:30:00;95
2024;avril;28;10:45:00;106
2024;avril;28;11:00:00;104
2024;avril;28;11:15:00;109
2024;avril;28;11:30:00;89
2024;avril;28;11:45:00;88
2024;avril;28;12:00:00;103
2024;avril;28;12:15:00;111
2024;avril;28;12:30:00;112
2024;avril;28;12:45:00;101
2024;avril;28;13:00:00;111
2024;avril;28;13:15:00;111
2024;avril;28;13:30:00;100
2024;avril;28;13:45:00;104
2024;avril;28;14:00:00;128
2024;avril;28;14:15:00;113
2024;avril;28;14:30:00;110
2024;avril;28;14:45:00;122
2024;avril;28;15:00:00;127
2024;avril;28;15:15:00;137
2024;avril;28;15:30:00;146
2024;avril;28;15:45:00;121
2024;avril;28;16:00:00;105
2024;avril;28;16:15:00;131
2024;avril;28;16:30:00;129
2024;avril;28;16:45:00;132
2024;avril;28;17:00:00;129
2024;avril;28;17:15:00;139
2024;avril;28;17:30:00;129
2024;avril;28;17:45:00;128
2024;avril;28;18:00:00;108
2024;avril;28;18:15:00;116
2024;avril;28;18:30:00;110
2024;avril;28;18:45:00;78
2024;avril;28;19:00:00;84
2024;avril;28;19:15:00;70
2024;avril;28;19:30:00;72
2024;avril;28;19:45:00;52
2024;avril;28;20:00:00;43
2024;avril;28;20:15:00;50
2024;avril;28;20:30:00;44
2024;avril;28;20:45:00;38
2024;avril;28;21:00:00;43
2024;avril;28;21:15:00;38
2024;avril;28;21:30:00;34
2024;avril;28;21:45:00;29
2024;avril;28;22:00:00;28
2024;avril;28;22:15:00;25
2024;avril;28;22:30:00;25
2024;avril;28;22:45:00;24
2024;avril;28;23:00:00;21
2024;avril;28;23:15:00;17
2024;avril;28;23:30:00;20
2024;avril;28;23:45:00;18
2024;avril;29;00:00:00;23
2024;avril;29;00:15:00;14
2024;avril;29;00:30:00;15
2024;avril;29;00:45:00;4
2024;avril;29;01:00:00;8
2024;avril;29;01:15:00;10
2024;avril;29;01:30:00;9
2024;avril;29;01:45:00;10
2024;avril;29;02:00:00;3
2024;avril;29;02:15:00;8
2024;avril;29;02:30:00;12
2024;avril;29;02:45:00;12
2024;avril;29;03:00:00;6
2024;avril;29;03:15:00;10
2024;avril;29;03:30:00;8
2024;avril;29;03:45:00;11
2024;avril;29;04:00:00;10
2024;avril;29;04:15:00;14
2024;avril;29;04:30:00;9
2024;avril;29;04:45:00;15
2024;avril;29;05:00:00;15
2024;avril;29;05:15:00;15
2024;avril;29;05:30:00;22
2024;avril;29;05:45:00;18
2024;avril;29;06:00:00;33
2024;avril;29;06:15:00;30
2024;avril;29;06:30:00;42
2024;avril;29;06:45:00;36
2024;avril;29;07:00:00;30
2024;avril;29;07:15:00;64
2024;avril;29;07:30:00;55
2024;avril;29;07:45:00;52
2024;avril;29;08:00:00;73
2024;avril;29;08:15:00;62
2024;avril;29;08:30:00;50
2024;avril;29;08:45:00;55
2024;avril;29;09:00:00;62
2024;avril;29;09:15:00;60
2024;avril;29;09:30:00;56
2024;avril;29;09:45:00;79
2024;avril;29;10:00:00;73
2024;avril;29;10:15:00;77
2024;avril;29;10:30:00;68
2024;avril;29;10:45:00;65
2024;avril;29;11:00:00;76
2024;avril;29;11:15:00;39
2024;avril;29;11:30:00;95
2024;avril;29;11:45:00;88
2024;avril;29;12:00:00;51
2024;avril;29;12:15:00;66
2024;avril;29;12:30:00;79
2024;avril;29;12:45:00;55
2024;avril;29;13:00:00;84
2024;avril;29;13:15:00;53
2024;avril;29;13:30:00;52
2024;avril;29;13:45:00;69
2024;avril;29;14:00:00;73
2024;avril;29;14:15:00;69
2024;avril;29;14:30:00;54
2024;avril;29;14:45:00;83
2024;avril;29;15:00:00;86
2024;avril;29;15:15:00;76
2024;avril;29;15:30:00;64
2024;avril;29;15:45:00;90
2024;avril;29;16:00:00;71
2024;avril;29;16:15:00;104
2024;avril;29;16:30:00;75
2024;avril;29;16:45:00;78
2024;avril;29;17:00:00;83
2024;avril;29;17:15:00;77
2024;avril;29;17:30:00;71
2024;avril;29;17:45:00;73
2024;avril;29;18:00:00;84
2024;avril;29;18:15:00;64
2024;avril;29;18:30:00;78
2024;avril;29;18:45:00;26
2024;avril;29;19:00:00;9
2024;avril;30;06:30:00;25
2024;avril;30;06:45:00;19
2024;avril;30;07:00:00;41
2024;avril;30;07:15:00;89
2024;avril;30;07:30:00;64
2024;avril;30;07:45:00;76
2024;avril;30;08:00:00;77
2024;avril;30;08:15:00;75
2024;avril;30;08:30:00;71
2024;avril;30;08:45:00;75
2024;avril;30;09:00:00;84
2024;avril;30;09:15:00;84
2024;avril;30;09:30:00;79
2024;avril;30;09:45:00;66
2024;avril;30;10:00:00;74
2024;avril;30;10:15:00;66
2024;avril;30;10:30:00;71
2024;avril;30;10:45:00;61
2024;avril;30;11:00:00;66
2024;avril;30;11:15:00;93
2024;avril;30;11:30:00;69
2024;avril;30;11:45:00;82
2024;avril;30;12:00:00;71
2024;avril;30;12:15:00;78
2024;avril;30;12:30:00;75
2024;avril;30;12:45:00;82
2024;avril;30;13:00:00;66
2024;avril;30;13:15:00;66
2024;avril;30;13:30:00;60
2024;avril;30;13:45:00;74
2024;avril;30;14:00:00;84
2024;avril;30;14:15:00;85
2024;avril;30;14:30:00;72
2024;avril;30;14:45:00;76
2024;avril;30;15:00:00;79
2024;avril;30;15:15:00;84
2024;avril;30;15:30:00;82
2024;avril;30;15:45:00;90
2024;avril;30;16:00:00;76
2024;avril;30;16:15:00;98
2024;avril;30;16:30:00;110
2024;avril;30;16:45:00;97
2024;avril;30;17:00:00;82
2024;avril;30;17:15:00;63
2024;avril;30;17:30:00;90
2024;avril;30;17:45:00;96
2024;avril;30;18:00:00;71
2024;avril;30;18:15:00;67
2024;avril;30;18:30:00;81
2024;avril;30;18:45:00;58
2024;avril;30;19:00:00;56
2024;avril;30;19:15:00;70
2024;avril;30;19:30:00;64
2024;avril;30;19:45:00;58
2024;avril;30;20:00:00;62
2024;avril;30;20:15:00;51
2024;avril;30;20:30:00;49
2024;avril;30;20:45:00;41
2024;avril;30;21:00:00;42
2024;avril;30;21:15:00;34
2024;avril;30;21:30:00;26
2024;avril;30;21:45:00;29
2024;avril;30;22:00:00;27
2024;avril;30;22:15:00;12
2024;avril;30;22:30:00;24
2024;avril;30;22:45:00;16
2024;avril;30;23:00:00;20
2024;avril;30;23:15:00;17
2024;avril;30;23:30:00;10
2024;avril;30;23:45:00;14
2024;mai;1;00:00:00;8
2024;mai;1;00:15:00;7
2024;mai;1;00:30:00;13
2024;mai;1;00:45:00;9
2024;mai;1;01:00:00;7
2024;mai;1;01:15:00;10
2024;mai;1;01:30:00;11
2024;mai;1;01:45:00;3
2024;mai;1;02:00:00;8
2024;mai;1;02:15:00;6
2024;mai;1;02:30:00;8
2024;mai;1;02:45:00;7
2024;mai;1;03:00:00;14
2024;mai;1;03:15:00;4
2024;mai;1;03:30:00;7
2024;mai;1;03:45:00;9
2024;mai;1;04:00:00;9
2024;mai;1;04:15:00;8
2024;mai;1;04:30:00;16
2024;mai;1;04:45:00;12
2024;mai;1;05:00:00;14
2024;mai;1;05:15:00;17
2024;mai;1;05:30:00;11
2024;mai;1;05:45:00;18
2024;mai;1;06:00:00;15
2024;mai;1;06:15:00;23
2024;mai;1;06:30:00;22
2024;mai;1;06:45:00;19
2024;mai;1;07:00:00;24
2024;mai;1;07:15:00;23
2024;mai;1;07:30:00;26
2024;mai;1;07:45:00;32
2024;mai;1;08:00:00;39
2024;mai;1;08:15:00;47
2024;mai;1;08:30:00;39
2024;mai;1;08:45:00;60
2024;mai;1;09:00:00;48
2024;mai;1;09:15:00;59
2024;mai;1;09:30:00;53
2024;mai;1;09:45:00;64
2024;mai;1;10:00:00;83
2024;mai;1;10:15:00;75
2024;mai;1;10:30:00;76
2024;mai;1;10:45:00;75
2024;mai;1;11:00:00;86
2024;mai;1;11:15:00;91
2024;mai;1;11:30:00;79
2024;mai;1;11:45:00;78
2024;mai;1;12:00:00;83
2024;mai;1;12:15:00;94
2024;mai;1;12:30:00;78
2024;mai;1;12:45:00;80
2024;mai;1;13:00:00;55
2024;mai;1;13:15:00;59
2024;mai;1;13:30:00;64
2024;mai;1;13:45:00;71
2024;mai;1;14:00:00;70
2024;mai;1;14:15:00;77
2024;mai;1;14:30:00;63
2024;mai;1;14:45:00;75
2024;mai;1;15:00:00;70
2024;mai;1;15:15:00;64
2024;mai;1;15:30:00;53
2024;mai;1;15:45:00;69
2024;mai;1;16:00:00;55
2024;mai;1;16:15:00;92
2024;mai;1;16:30:00;65
2024;mai;1;16:45:00;68
2024;mai;1;17:00:00;49
2024;mai;1;17:15:00;56
2024;mai;1;17:30:00;54
2024;mai;1;17:45:00;55
2024;mai;1;18:00:00;46
2024;mai;1;18:15:00;36
2024;mai;1;18:30:00;46
2024;mai;1;18:45:00;44
2024;mai;1;19:00:00;42
2024;mai;1;19:15:00;34
2024;mai;1;19:30:00;39
2024;mai;1;19:45:00;34
2024;mai;1;20:00:00;28
2024;mai;1;20:15:00;25
2024;mai;1;20:30:00;26
2024;mai;1;20:45:00;22
2024;mai;1;21:00:00;20
2024;mai;1;21:15:00;12
2024;mai;1;21:30:00;20
2024;mai;1;21:45:00;22
2024;mai;1;22:00:00;13
2024;mai;1;22:15:00;15
2024;mai;1;22:30:00;18
2024;mai;1;22:45:00;24
2024;mai;1;23:00:00;16
2024;mai;1;23:15:00;8
2024;mai;1;23:30:00;20
2024;mai;1;23:45:00;19
2024;mai;2;00:00:00;15
2024;mai;2;00:15:00;5
2024;mai;2;00:30:00;11
2024;mai;2;00:45:00;8
2024;mai;2;01:00:00;9
2024;mai;2;01:15:00;12
2024;mai;2;01:30:00;14
2024;mai;2;01:45:00;13
2024;mai;2;02:00:00;15
2024;mai;2;02:15:00;6
2024;mai;2;02:30:00;16
2024;mai;2;02:45:00;17
2024;mai;2;03:00:00;3
2024;mai;2;03:15:00;11
2024;mai;2;03:30:00;11
2024;mai;2;03:45:00;17
2024;mai;2;04:00:00;10
2024;mai;2;04:15:00;13
2024;mai;2;04:30:00;19
2024;mai;2;04:45:00;35
2024;mai;2;05:00:00;31
2024;mai;2;05:15:00;30
2024;mai;2;05:30:00;43
2024;mai;2;05:45:00;35
2024;mai;2;06:00:00;38
2024;mai;2;06:15:00;64
2024;mai;2;06:30:00;36
2024;mai;2;06:45:00;65
2024;mai;2;07:00:00;37
2024;mai;2;07:15:00;61
2024;mai;2;07:30:00;63
2024;mai;2;07:45:00;62
2024;mai;2;08:00:00;66
2024;mai;2;08:15:00;49
2024;mai;2;08:30:00;66
2024;mai;2;08:45:00;56
2024;mai;2;09:00:00;67
2024;mai;2;09:15:00;58
2024;mai;2;09:30:00;63
2024;mai;2;09:45:00;89
2024;mai;2;10:00:00;70
2024;mai;2;10:15:00;71
2024;mai;2;10:30:00;72
2024;mai;2;10:45:00;69
2024;mai;2;11:00:00;72
2024;mai;2;11:15:00;72
2024;mai;2;11:30:00;84
2024;mai;2;11:45:00;67
